,Name,Review Title,Rating,Reviewed Day,Reviewed Month,Reviewed Year,Verified Purchase,Helpfull No,Review
711,Pramod Gupta,Normal Product..,3.0,1,3,2022,1,0,Camara quality not good.. Average product..
712,Kalpesh sagar,Good product,5.0,6,1,2022,1,0,👍👍👍👍
713,Amazon Customer,Mobile,5.0,21,2,2022,1,0,Valuable
714,Anoop S.,Nice looking,5.0,17,2,2022,1,0,Over all good product
715,NABARUN,Battery,5.0,1,3,2022,1,0,"It's a very good product, Thank's Amazone."
716,Tinku,Nothing,3.0,27,1,2022,1,0,Nothing
717,Sandeep Vishwakarma,Bad and sad experience defective piece received but yet not replaced,1.0,18,12,2021,1,0,Battery is not working I have raised a complain but Amazon didn't respond.
718,FIROZ ALAM,On of the best phone,5.0,28,12,2021,1,0,In this price segment on of the best phone
719,SHAUKAT S.,Good quality,4.0,13,2,2022,1,0,Very nice and good quality product
720,Mohan R.,"Mobile operating system very, low, and hung problem",2.0,21,1,2022,1,0,"Product good, but not fast opeating in this  mobile"
721,MD SABBIR HOSSAIN,Very bad camera quality otherwise everything good not ok,4.0,31,12,2021,1,0,"Camera is very bad, battery life is OK, fingerprint is quite good"
722,Britto,Vfm product,4.0,25,2,2022,1,0,+ Battery+ Screen size+ Processor- Camera
723,VIKASH SHRMA,Battery problem,1.0,16,10,2021,1,0,Battery & touch pad problem in my phone.
724,Sourav Paul,Very Bad condition.. Already login Another Account in this device... phone Display Hang And Zooming,1.0,25,10,2021,1,0,Very Bad condition.. Already login Another Account in this device
725,Chandan kumar,Very bad product please not buy this product,2.0,12,12,2021,1,0,Very very very bad product please do not buy this product
726,Ry7070,this smartphone is great.,5.0,23,11,2021,1,0,gamming-5/5camera-3/5battery-5/5no lags
727,BHUPENDRA KUMAR DAS,Good,3.0,19,1,2022,1,0,Awaaz hi nahin hai volume ki gadbadi hai.
728,deepak vats,Superb,4.0,29,1,2022,1,0,"Such a nice phone, battery backup too much gud, camera quality is superb."
729,Ashish sahoo,Screen protection not give,4.0,22,12,2021,1,0,All are good but camera are avrage and this model don't give screen guard
730,gaurav,Good  phone quality of range,4.0,6,2,2022,1,0,Lelo bhai accha hai
731,Amazon Customer,Not worth,1.0,5,3,2022,1,0,Not worth the money
732,Shaziya,quality not upto mark,1.0,17,3,2022,1,0,not happy with the camera quality
733,Faiyaz Khan,Average,4.0,17,2,2022,1,0,Camera not upto mark.. otherwise good for regular use by parents
734,Abhishek Tiwari,Most of the thing is satisfied,5.0,19,3,2022,1,0,Most of the thing is satisfied but batery performance is very is
735,Sk safikul,Ok,5.0,24,1,2022,1,0,Supar
736,Chandra Prakash Mishra,Good look,5.0,4,3,2022,1,0,My self use
737,Sujit Pillai,EXCELLENT,5.0,19,11,2021,1,0,OVERALL SATISFIED WITH THE PHONE
738,Vishnu dev,Battery back up is superb,5.0,17,11,2021,1,0,Camera is good and battery back 2 day . Phone design or griping is cool
739,akash,Camera quality very poor company saying 50Mp but it's like 5 mega pixel,2.0,22,2,2022,1,0,Camera quality very poor company saying 50Mp but it's like 5 mega pixel
740,Shiva kant,SIM card pin nahi mila hai,5.0,15,3,2022,1,0,"The media could not be loaded.
                



 Sim card pin nahi mila hai"
741,AmazonCustomer,Nice phone,4.0,16,11,2021,1,0,Nice
742,KN Prasad,Looks heavy,3.0,9,1,2022,1,0,Very heavy
743,Ratan chincholi,But not fast charging...,3.0,11,2,2022,1,0,Slow charging.... Taking 2:30-3:30 time to full charge
744,vishal sheokand,Okay,4.0,27,1,2022,1,0,Everage product but sometimes Hanging problem face this device
745,Venu Gopal,Please don't buy this mobile it's worst experience,1.0,2,3,2022,1,0,Please don't buy this mobile it's not connecting network issue
746,belalkhan,Good phone,5.0,29,1,2022,1,0,Liked
747,MR PARTHA,Wow Wonderful✨😍✨😍 This Mobile,5.0,28,12,2021,1,0,𝚆𝚘𝚠 𝚗𝚒𝚌𝚎 𝚝𝚑𝚒𝚜 𝚖𝚘𝚋𝚒𝚕𝚎. 𝙱𝚞𝚝 𝙿𝚛𝚒𝚌𝚎 𝚝𝚘 𝚑𝚒𝚐𝚑
748,Thakur Vinay singh,Dnaja,2.0,14,12,2021,1,0,"The media could not be loaded.
                



 Good but not nice quality"
749,Rams,Mobile,5.0,9,11,2021,1,0,Super mobile
750,Babalu kumar yadav,Bahut hi ghatiya phone hai..camera to 2 megapixel jaisa bhi quality nhi hai,1.0,30,12,2021,1,0,Battery backup bhi average hai... camera bahut hi ghatiya hai
751,Ankit,Hang bhaot hota h camera quality bhi bekar,1.0,31,1,2022,1,0,Camera quality 3 quality bilkul kharab .hang to bhahot hota h
752,Devanand Sankhat,Searching slowly,1.0,26,2,2022,1,0,Contact details and contain searing very slow or bad process.
753,Kindle Customer,Heavyweight mobile and poor front camera,4.0,21,2,2022,1,0,"Front camera is poor and phone is heavy weight, other things are fine"
754,Asish,Chalega,3.0,7,11,2021,1,0,Fingerprint is not goodBattery is goodMoney is ok
755,Mohammad Majid,Best Phone in this price range.,5.0,27,11,2021,1,0,I ordered this phone for my father.This phone was best.
756,Rajashekar,Desent phone faster working and smoothly running,5.0,13,12,2021,1,0,"The media could not be loaded.
                



 Smoothly running"
757,kundanlanjekar,I'm not satisfy with this mobile,4.0,31,12,2021,1,0,Very heavy mobile. Camera not good ..
758,Dilip sharma,Ok,4.0,21,11,2021,1,0,Ok
759,Rahul K.,Amazing mobile phone,5.0,12,12,2021,1,0,The media could not be loaded.
760,Rajendra Kumar Tripathi,battery good but camera bad,1.0,18,3,2022,1,0,camera quality is bad
761,deepak,Narzo 50A,4.0,18,12,2021,1,0,Good one 👍 go for it
762,Shivaji ingle,Not Good phone,1.0,2,2,2022,1,0,"The media could not be loaded.
                



 Very bad phone"
763,SURENDRA PRATAP,Best,4.0,8,3,2022,1,0,Shi hai but speaker me thoda problem aa rhi hai aawaj clear nhi hai
764,Sarat sahoo,Ok,5.0,19,3,2022,1,0,👍👍👍
765,Pawan YADAV,Not good as proce,2.0,10,11,2021,1,0,Slow playing.. Not featured as per pricing
766,NAIDU,excellent performance,5.0,2,3,2022,1,0,this produt is good and super price support to amazon shoping only
767,Umed singh Yadav,Overall good for day to day usage,5.0,25,11,2021,1,0,Perfect for day to day use.
768,Shubham Dubey,Good not better,4.0,27,12,2021,1,0,Average phone in this price budget better option available
769,Talpada Naresh,Charger problem,3.0,13,1,2022,1,0,I have buy this but not fast charger it normal charger so not good
770,Guthula Satish Babu,Excellent mobile on value for money,5.0,1,2,2022,1,0,I am really excited to this mobile
771,padhmaja mohan,Good product,5.0,11,11,2021,1,0,Good product
772,HARISH JEENGAR,Camera,2.0,14,2,2022,1,0,"The media could not be loaded.
                



 Good"
773,yamuna,Phone is absolutely good,3.0,16,3,2022,1,0,Phone is  looking good but there is a loudspeaker problem
774,M Vijaya Bhaskar,Number one mobile,5.0,12,2,2022,1,0,"The media could not be loaded.
                



 Good product"
775,Vinod Mehta,Poor picture,4.0,29,11,2021,1,0,"Camera, poor"
776,Biswajyoti Ghosh,Good but charger must be 30watt,3.0,1,11,2021,1,0,good 👍 but charging speed is very slower
777,pawan tanwar,Delivery boy was very rude,3.0,11,11,2021,1,0,Product was ok but the behaviour and way of talking was very rude
778,NARESH KUMAR,Supplied refurbished phone,1.0,20,2,2022,1,0,dont purchase selling refurbishing phones
779,RENU,Front camera not good,4.0,24,11,2021,1,0,Camera not good.Realme 1 phone camera quality is very good.
780,Maaz,just ok,2.0,25,2,2022,1,0,jot happy with the camera quality
781,pranav,Good to use,5.0,1,3,2022,1,0,Good to use
782,saurabh kumar sharma,Phone quality is good and customer associate service is not good in Noida.,5.0,14,2,2022,1,0,I am facing a lot of issues in Noida area for delivery .
783,Bhavesh Patel,Good,5.0,29,1,2022,1,0,Good
784,Muhammad yakkob m,Good,4.0,15,2,2022,1,0,Good
785,sorabh kumar,Charging is very slow,1.0,9,1,2022,1,0,Front  camera  is very badCharging slowPhone hanging
786,Gurbej singh,Front camera is not good and back is average,4.0,3,2,2022,1,0,Baki jo log lena chahe le skte h overall thk thak h is range mai
787,KALLURU VENKATA RAMANA,Sound very slow,5.0,13,11,2021,1,0,Good charging
788,Dhawal babubhai surani,Like,5.0,11,12,2021,1,0,Like
789,shubham g.,Am facing network IC problem,1.0,23,11,2021,1,0,Am facing network IC problemThere is so much network error
790,Narendra dev,Bad,1.0,20,11,2021,1,0,Hanging my mobile very too much bad condition device totally bad
791,Manoj mittal,Camera is not good,3.0,24,2,2022,1,0,Camera quality is so bad
792,Monendra meena,It's all over good product....,5.0,13,1,2022,1,0,"The media could not be loaded.
                



 All over good....."
793,Amlan Patnaik,Decent ♥️♥️♥️,5.0,25,1,2022,1,0,"The media could not be loaded.
                



 Awesome Product ♥️"
794,Haseena,I faced hanging problem,4.0,31,12,2021,1,0,"Battery life is really good  ,some time I faced hanging problem"
795,Laxman,5 🌟🌟🌟🌟🌟,5.0,9,12,2021,1,0,Good Phone. Good Battery and Good Camera in low cost.I loved it
796,Duggireddy Nagireddy,"Cemera quality is very bad ,I m not happy buy this item ,front cam is not satisfied",3.0,12,12,2021,1,0,"Cemera quality is very bad ,I m not happy buy this item"
797,Dushyant,Just ok,2.0,16,10,2021,1,0,Just ok product
798,Sonu kumar,Realme smartphone is good,4.0,29,1,2022,1,0,Product is good and in this price range the smartphone is good
799,M.nagaraju,Ok,5.0,23,11,2021,1,0,Ok
800,Srinivas,Affordable,4.0,23,12,2021,1,0,Ok
801,udhayakumar,"Moderate phone, best phones available in this price with extra features.",3.0,5,12,2021,1,0,Best Phones available in this price range with extra features.
802,Raju gupta,Network problem h gps not good,5.0,8,1,2022,1,0,Network problem h gps not good
803,Gautam singh rathore,nowaranty card miss bill not recipt,1.0,13,3,2022,1,0,bill not recipt
804,S.R.Ravindran,Good,5.0,6,1,2022,1,0,Value for money
805,Ravishanker C.,Device is faulty. While talking the device will pause for few seconds and again reconnects,1.0,7,3,2022,1,0,Device is faulty. While talking the device will pause for few
806,Buyer,Not worth for the money,1.0,2,12,2021,1,0,The camera is not 50MP... the photo qualities are bad
807,Anurag Yadav surya,Overview average price money phone,4.0,25,11,2021,1,0,Value for money products but selfie camera is average
808,Tati.siva rama krishna,Good working,5.0,6,2,2022,1,0,This phone is good working with good price by amazon
809,Buddhadeb Bhattacharjee,Good product,4.0,13,2,2022,1,0,"Good product,but battery life not very good."
810,Nitish chsuhan,Very....... nice product.,5.0,15,11,2021,1,0,The media could not be loaded.
811,Amazon Customer,Finger print sencer kabhi kabhi kam nahi karta hai,1.0,19,2,2022,1,0,camera quality achi nahi hai bas kahne ko 50 mega pixel hai.
812,Devendrasinh Bhati,Automatically Call recorder not supported,2.0,15,2,2022,1,0,Automatic Call recorder not supported
813,SHAÑI SOÑKAR Fx,एकदम चपुआ🤘🤘🤘,5.0,30,11,2021,1,0,The media could not be loaded.
814,Md uvesh,.,4.0,20,12,2021,1,0,Gud phn this price range . I am purchase 10499 only on offer
815,Chaitanya,Value for money,5.0,15,11,2021,1,0,🥳🎉🔥
816,Rana from telangana,Wonderful,5.0,10,2,2022,1,0,Very good product 👌
817,Venkey,Battery is not supporting 18w fast charging,1.0,14,1,2022,1,0,I don't like charger.it is not supporting 18w fast charging
818,Vijender Singh,Network issue and hanging problem,1.0,2,1,2022,1,0,Network issue
819,devesh,Battery performance not good,3.0,31,10,2021,1,0,Value for money but battery performance is not good
820,Aditya Pukale,Superb quality,5.0,2,12,2021,1,0,Best deal usefull phone and all that comfortable smartphone
821,nitesh,Nice,5.0,11,3,2022,1,0,Happy to have this product.
822,arun Kumar,Not upto the mark.. disappointed,3.0,10,1,2022,1,0,Disappointed
823,PRANAV KUMAR,Nice product at this range,4.0,21,1,2022,1,0,Nice product
824,Puneet Kumar Rastogi,Good,5.0,8,2,2022,1,0,Looking good
825,suresh,Nice mobile,4.0,14,3,2022,1,0,Super
826,SURESH KUMAR ROJ,This mobile very bad.......wrost don't waste money,1.0,2,1,2022,1,0,This mobile very bad.......wrost don't waste money
827,PRINCE,Best phone in this segment,5.0,15,2,2022,1,0,Battery backup excellentCamera in sunlight excellent
828,vijith v,Battery 🔥,5.0,5,12,2021,1,0,Every things good except 3hr charging time
829,Tushar Agravat,Good and nice product overall,4.0,1,12,2021,1,0,Nice but backside is bulky looking
830,Harish Babu Pujari,Realme narzo 50 A,1.0,20,10,2021,1,0,Back Case is Missing Camera quality bad and speaker quality low
831,Rajnish Kumar,Dead on arrival,1.0,26,11,2021,1,0,Dead on arrival
832,Muthuraj,Best mobile....,5.0,11,2,2022,1,0,Best 👍👍👍
833,Nitin Sachdeva,Awesome Handset,5.0,22,1,2022,1,0,Nice Mobile
834,Vinod pratap Singh,Good,4.0,6,1,2022,1,0,Good
835,Jitendra Kumar Prasad,Overall good,5.0,18,1,2022,1,0,Good
836,bhavesh,Best price,5.0,6,3,2022,1,0,Good
837,KHAIRAWADI MAHABOOB BASHA,Budget Mobile,4.0,20,12,2021,1,0,Nice
838,MUKESH KUMAR MEENA,Good phone,5.0,8,12,2021,1,0,Like
839,Uditanshu Maheshwari,.,2.0,19,11,2021,1,0,"The media could not be loaded.
                



 Good"
840,Harshad,Its a budget friendly phone,5.0,13,12,2021,1,0,I like the product very much. Its battery life is amazing
841,Ravi S,Totally nice,5.0,30,12,2021,1,0,Very nice.
842,sriram tavva,"camera quality is not good at all, late charging",1.0,10,2,2022,1,0,"camera quality is not good at all, late charging"
843,Amazon Customer,Camera 50 mp hai but Kam 10mp ka v nhi hai,3.0,3,1,2022,1,0,Camera quality is badPersonal use ke thik thak hai
844,Amar Kumar,Amazon app for a very 👍,5.0,5,1,2022,1,0,"The media could not be loaded.
                



 Good camera"
845,Kundan kumar,"But , lgaging or battery charging pro.. Andheat the phone.",4.0,16,3,2022,1,0,"Heat the phone , battery charging issued , and lagging ."
846,Sudheesh v.,Its s Best one of  budget phone,4.0,21,12,2021,1,0,It's back cover too poor making & disine
847,Arya arun,Model is beautiful,5.0,3,1,2022,1,0,Front camera is amazing. Battery span is also very good.
848,Jenish velani,Bad,1.0,11,12,2021,1,0,This phone is not good nd heavy weight nd no system work
849,HIMALAYA,Battery life is ver less,3.0,15,12,2021,1,0,Battery life is very less.  Getting exhausted very soon.
850,Elijah C.,Best mobile in this price range,5.0,26,11,2021,1,0,Clarity and size and look soo gd
851,Honey Maan,Speaker 🔈 ki problem hai kabhi chlta hai kabhi nahi,1.0,26,11,2021,1,0,Speaker 🔈 me problm hai kabhi chlta kabhi nahi
852,Meghnath Biswas,Just amazing,5.0,12,11,2021,1,0,Just amazing...and realme brand is also amazing
853,Asif Mohammed,Awesome deal,5.0,31,12,2021,1,0,I like it very much this mobile phone..
854,Neelam saini,It is awesomes phone with many features,5.0,22,11,2021,1,0,I really like this phone with awesome look and features
855,AkshayMiyatra,Nice,4.0,8,3,2022,1,0,Best one
856,Manish Kumar Mandal,Camera not very good,4.0,14,11,2021,1,0,I you are buying for camera then don't buy it.
857,skafsarali,Good one for this price,5.0,2,1,2022,1,0,Good job realmi
858,shiju,Not good,1.0,16,10,2021,1,0,Speaker sound is very low at time of calling
859,FAHEEM HUSAIN,Go for it,5.0,10,12,2021,1,0,Battery backup was good mind blowing purchase.
860,Bhavya Raj Singh Solanki,Very good smartphone,5.0,28,12,2021,1,0,Product is good
861,ALURI SAMUEL ASHISH,Value for money,5.0,9,2,2022,1,0,Good in Budget mobiles
862,Amazon Customer,Rear Camera quality like a 4MP,1.0,20,10,2021,1,0,Very bad camera quality picture very blure and not so clear
863,Ayush bansal,Average phone,4.0,16,3,2022,1,0,Phone quality is okay and camera is also okay
864,Amazon Customer,Phone is getting hang after sometime.,4.0,13,1,2022,1,0,Phone is getting hand after some time
