,Name,Review Title,Rating,Reviewed Day,Reviewed Month,Reviewed Year,Verified Purchase,Helpfull No,Review
634,Viswanathan Natarajan Kashyap,Very useful and helpful,5.0,17,12,2021,1,0,Speed and capacity
635,Rajesh,Pathetic display quality. Do some charity instead of buying this scrap.,1.0,9,1,2022,1,0,Pathetic display quality. No option to return also. Very bad customer care support from Amazon. Do some charity rather buying this scrap and regretting.
636,Sandip Raut 4747,Nice phone,5.0,20,11,2021,1,0,"The media could not be loaded.
                



 Good work, good battery"
637,இரா சத்தியேந்திரன்,Ya it's good,4.0,31,1,2022,1,0,It's good
638,Pushkar kumar Singh,Bast quality,5.0,15,2,2022,1,0,Good quality
639,Jodhbir Singh,Good Product,4.0,13,2,2022,1,0,Look awesome good battery life and decent camera .
640,Anup Das,Very Nice Product,5.0,8,11,2021,1,0,Very Nice Product
641,Udit,Charging,3.0,11,10,2021,1,0,Charging is very slow ...every 1% taking 1-1.5 min .  No charging indication showing on the mobile like dot light at bottom .Will add other detials after use
642,AKASHDEEP,Very bad. its gatting hang,1.0,7,12,2021,1,0,Very bad exparance.
643,Naveen,Bought in Prime day deal for 11000 rs,4.0,5,11,2021,1,0,Good battery life. But charging time is too long 2 hours.
644,Harcharan Singh,Excellent,5.0,1,2,2022,1,0,Very Nice
645,pramod kas,इसकी बैटरी नहीं चल रहा है बिल्कुल भी गरम हो रहा है बहुत ज्यादा कैमरा तो बकवास है,1.0,29,12,2021,1,0,"The media could not be loaded.
                



 फोन चलते-चलते गर्म हो जाता है बैटरी चार्ज करो तभी गर्म होता है बहुत ज्यादा बकवास है इसका कैमरा भी पुराना मोबाइल तब भी सही है"
646,Nazim Ahmad,Look wise very good,3.0,11,10,2021,1,0,bout screen so also not good and calling speaker is very bed.  In These 3 things I am facing problem
647,Ashok Gupta,साधारण,3.0,20,2,2022,1,0,साधारण
648,Aashay,Moderate phone with high battery life & 5G,3.0,20,11,2021,1,0,Pros:Battery life5GSmooth performanceCons:Unnecessary samsung appsAverage camera
649,Vinit Yadav,Bad 👎,1.0,19,1,2022,1,1,Very dirty product.  I had a lot of problems with this product. I give it Star -5 🌟
650,dkagrawal,Very POOR Processor and other services.  If you want headache of product Horrible and,1.0,2,12,2021,1,1,"For my Daily use. All services,  Processing is very very Poor"
651,Asif Faheem,Average phone,3.0,20,12,2021,1,0,"Battery and camera are good, but the main issue for which Samsung is famous has in this phone also."
652,Devendra Bohare,Nice,4.0,19,12,2021,1,0,Nice products
653,Aditya Jain,Good,3.0,2,11,2021,1,0,Best
654,Super user,nice,5.0,24,2,2022,1,0,nice
655,Vishnu Prasad,Very nice,5.0,7,3,2022,1,0,Like
656,MUTHU,Good,5.0,29,1,2022,1,0,Good
657,7018342057,Poor camera quality....shame on u samsung,1.0,16,10,2021,1,2,Poor camera quality
658,Nilay,Excellent 👌👌👌,5.0,3,2,2022,1,0,Excellent 👌👌👌👌👌👌
659,Balasubrahmanianp,Excellent,5.0,6,11,2021,1,0,Good
660,Vamsi,Excellent one buy it,5.0,19,1,2022,1,0,I dislikes screenshot the makers need to focus on screen shot feature through finger print.
661,Gurpreet Singh,"Wonderful display, speed and camera",5.0,29,1,2022,1,0,Very good product
662,Aseem Anand,Good One,5.0,9,2,2022,1,0,Like it
663,Jayakrishnan,The best phone from Samsung .,5.0,5,11,2021,1,0,The best phone from Samsung . I purchased this one for my Dad and he is very happy with the product . Excellent delivery by Amazon . Thank you...
664,Rama,Good phone,4.0,28,12,2021,1,0,"Phone is good to operate and capturing nice pictures, videos & battery life id good, helpful for online classes."
665,Amazon Customer,ONE OF THE BEST PHONE UNDER 18 K,5.0,13,12,2021,1,0,"Camera quality is decent, Battery life is best, Looks great and feels light in hand one of the best option available in 18 to 19 k budget"
666,GTR,TOO MUCH BAD,1.0,26,12,2021,1,0,BAD QUALITY MOBILE
667,Jitendra Kumar Jangid,Good mobile,2.0,3,3,2022,1,0,Good mobile
668,Shashank G S,Good phone,5.0,15,3,2022,1,0,Camera is good. Processing speed and performance was good. It is better if this phone had an LED screen atleast if not Amoled..
669,Vijay Motwani,Not up to the mark.,3.0,19,2,2022,1,0,Pros:Decent SoftwareCons:Average camera.Slow charging.Bad battery life.** DISPLAY FLICKERING.Thick phone.
670,Nutan Rudra PS,U get what u pay for..,3.0,14,11,2021,1,0,"Build quality is filmsy, but considering the price point its okay. Could give a bit lengthier charging chord. Picture quality is grainy at best."
671,Ramesh,Excellent mobile,5.0,2,10,2021,1,1,I like this mobile and it is soon soon nice performance and speed and battery life.
672,Manish kumar singh,Very good model and latest version,5.0,19,11,2021,1,0,Good pic quality and good price
673,Vikas ranga,Top class phone in this range  or 5g network,5.0,29,12,2021,1,0,"Superb phone display quality is average otherwise all function is a class  I am fully satisfied from this phone like camera,battery,other function over all super"
674,Dinesh Pratap Singh,Worst camera ever seen,1.0,2,1,2022,1,1,Worst camera quality for this price range
675,Mohit Kumar Gehani,🔥🔥🔥🔥🔥,5.0,28,11,2021,1,0,Just Go for It
676,Sach,This product proved above my expectation,5.0,28,1,2022,1,0,Excellent product...battery life is awesome...camera quality is pretty good. 8 gb RAM makes it a boss
677,Krishna,Nice phone,5.0,3,12,2021,1,0,Nice phone
678,Aayush,My worst decision to purchase this mobile,1.0,13,11,2021,1,0,"This mobile is not worth 10k, but amazom is charging 21k in the name of 5G. Everything in this mobile is worst whether it is camera or screen display."
679,Akash goel,Amazon the best service,5.0,21,11,2021,1,0,Your all facilities are very exiting and too good
680,AVINASH GUPTA,Back cover is not present,1.0,30,11,2021,1,1,Back cover is not present in the box why the phone renge so high
681,Ramesh Babu,Design and camera,5.0,22,9,2021,1,1,Good Design with better camera settings features
682,Amazon Customer,A good phone in this price range but not great.,3.0,1,1,2022,1,0,Finger print not working properly
683,Mahesh K.,Okey,5.0,3,1,2022,1,0,Everything is okey
684,Karmish,Camera & display quality is disappointing.,2.0,22,11,2021,1,0,Go for some other brands.Don't think that it's Samsung so it will be good (like I did)
685,Kinshuk Patil,Value for money,5.0,13,11,2021,1,0,Very nice phoneTop noch design
686,papisetti n.,Low voice not audible  for incoming and outgoing calls,1.0,16,2,2022,1,0,Calls are not audible kindly replace
687,Rajeshwari,Go for it. Worth the money,5.0,7,11,2021,1,0,Battery life and camera quality are amazing.  Smart view option let's you screen mirror even amazon prime mobile edition to smart TV in high quality.  Superb
688,Bhavani,Waste of money 🤑🤑🤑,2.0,4,11,2021,1,0,It's just a waste mobile phone with no old features even 7k mobile has better features than this one. And the mobile is like a bun
689,PRASHANT KUMAR,Value for money,5.0,28,1,2022,1,0,Camera and battery quality is very good .Looks perfectly fine in hands .
690,Mihg,Very good product 👌,5.0,6,11,2021,1,0,Very good product 👌
691,Manoj Mishra,Worst experience,1.0,30,10,2021,1,0,Don’t buy this… worst experience with this product and Amazon as wellRefund not received yet… after successfully picked up before 10 days…
692,AKG,Value for Money,5.0,22,2,2022,1,0,Values for Money !!Data is Secure !!
693,Arun,Last bencher camera phone,3.0,28,11,2021,1,0,"All things are so so but camera is worst part of this device, specifically purchased for camera but i am totally disappointed with Samsung"
694,Rakesh V.,Display is not good,2.0,3,11,2021,1,0,"Don't buy this phone,if display quality matters for you, TFT display is very bad, everything is like yellowish when using camera, Regret after buy"
695,J Santhanam,Nice to have,5.0,19,2,2022,1,0,Audio and camera super
696,Romesh Koul,Quality,3.0,8,9,2021,1,1,Camera quality is bad.
697,Hari,USE AND THROUGH PHONES,1.0,14,3,2022,1,0,"Samsung phones are use and thro phones within 4months board issue,my case i Don't know amazon sold old product or samsung quality issue"
698,Jogindranath Saroj,Great phone,4.0,6,1,2022,1,0,"The media could not be loaded.
                



 Usb cable missing from packet.....but phone is nice & very smooth working"
699,RAMAN,Good phone in the segment,4.0,15,12,2021,1,0,Fingerprint scanner should be in the lock screen instead of power button and thickness of same must be reduced
700,Jugal K. Mahadev,All good.,5.0,31,1,2022,1,0,Great.
701,Mahesh,DONT BUY THIS AND  IF YOU I WILL GIVE YOU FOR 15000 ONLY JUST 3MNTHS PHONE,1.0,9,2,2022,1,0,"DONT BUY THIS AND IF YOU BUY EVEN YOU COULDN'T EXCHANGE ON THIS AMAZON ALSO BECAUSE ITS NOT LISTED ON EXCHANGE PRODUCT,SOME FEATURES ALSO FAILED TO WORK"
702,Lavanya,Waste,1.0,16,11,2021,1,0,"I took recently this Samsung m32 5g it's hanging ,battery life is so small ,knw am not getting sound from it sound system got spoiled so soon dnt buy it"
703,Suraj,FANTASTIC AND AMAZING FROM SAMSUNG,5.0,12,11,2021,1,0,Its battery backup is really good.and the camera quality is also so good tgen i accept but the fingerprint is really too fast to read your finger prints
704,Onjalu Basumatary,It's camera is not suitable for taking videos,3.0,28,11,2021,1,0,"The camera quality is fine for taking photos but for recording videos it's not suitable. After recording, I didn't look like a real person in the video."
705,shobha singh,Decent Phone.,4.0,7,12,2021,1,0,Overall a decent phone for this price range. Having a Oneplus 6t to this is a big downgrade though. Speaker volume is not loud enough.
706,Dhananjay,Average Rating,4.0,11,11,2021,1,0,Camera Picture quality & battery not good.
707,Mukesh Kumar,Best product,5.0,15,11,2021,1,0,Good product. Best 5G mobile under 20000. I bought it in 16999. Google camera quality. Takes selfie with hand raised only. Recommended to buy.
708,Abhav K Kumar,Worst camera phone,2.0,29,9,2021,1,0,Don't buy this phone has a very poor camera and the graphics of the phone are way too old. Not expected this from samsung. Very Disappointed.
709,Pradeep Adak,BATTERY DRAINING VERY FAST AND HEATING PROBLEMS,4.0,12,2,2022,1,0,The battery is draining very fast and phone is getting heated upProblems mentioned are controlled after the first software update
710,Mithil,Battery life can be better,4.0,27,2,2022,1,1,Battery life is decent but can be better
711,Ramiz Islam,Suggest not to buy,3.0,11,11,2021,1,0,Not so smooth.  Overpriced. Hangs sometimes.  Slow processor.  Average camera.
712,Beona,Worst experience,2.0,5,12,2021,1,0,This is one of the worst Samsung product... I've brought one but the phone is realy slow... The camera also is very bad...Don't go for it
713,Pawanesh Adhikari,Good choice,5.0,8,2,2022,1,0,Nice product
714,Amazon Customer,Not bad,3.0,2,2,2022,1,0,Battery backup not satisfied
715,Umer Shaikh,Good one,5.0,25,12,2021,1,0,Good one
716,Sarfaraz patankar,Budget,5.0,10,11,2021,1,0,Budget product.Firts m series mobile with glass back panel.Good camera.Don't buy F series.
717,Nikhil sharma,Worst product,2.0,4,3,2022,1,0,I am unhappy for the battery life of this phone and lot's of hanging issues with this phone. Totally disappointed
718,Sai,Please don't go for it.. poor camera quality,2.0,12,12,2021,1,0,Poor camera.. poor display.. please don't buy ..
719,Sarasu Rani,Nice mobile under 30K,3.0,12,1,2022,1,0,"Very nice mobile , but the colour I ordered was somewhat quite boring so I need black colour and return period got over🙃"
720,Amol Sawant,Gr8 mobile for Day to Day work..,5.0,17,12,2021,1,0,Value for Money .... Enough Memory and Storage... Gr8 camera.... Looking forward for 5G network experience once available
721,Ambreesh,"Camara quality poor,finger sensor not working promptly,Major issue with set thats Ever Hangs set .",2.0,8,11,2021,1,0,Not Good set.
722,Madhu Kumar,Good,4.0,28,11,2021,1,0,Good
723,BIKASH KUMAR YADAV,Good,5.0,23,11,2021,1,0,Good
724,Deval Shah,It looked as if box was was opened before,3.0,1,11,2021,1,0,"While there is no problem with the phone, box was damaged and looked as if it was opened before. Not sure if I got a new phone or refurbished phone"
725,Amazon Customer,"Front  camera  performance  is not good, mobile  hang issues",2.0,31,12,2021,1,0,"Front  camera  is not good,I didn't  receive charger also"
726,satnam saini,Superb camera quality,5.0,7,12,2021,1,0,Looking wise very stylish..processor is also fine ..camera quality is awesome..overall fabulous purchase
